instrument,instrument_type,instrument_year,rank,cosine_wp,cosine_wp_year,cosine_lag,cosine_similarity,rerank_wp,rerank_wp_year,rerank_lag,rerank_score
Recommendation 175,Recommendation,1989,3,ATCM8_wp002_e,1975,14,0.8060461282730103,ATCM16_wp054_rev1_e,1991,-2,0.93284583
Recommendation 175,Recommendation,1989,4,ATCM25_wp010_e,2002,-13,0.8039377927780151,ATCM25_wp010_e,2002,-13,0.9311125
Recommendation 175,Recommendation,1989,5,ATCM16_wp057_e,1991,-2,0.8020234107971191,ATCM8_wp035_e,1975,14,0.929466
Recommendation 175,Recommendation,1989,6,ATCM16_wp015_e,1991,-2,0.7976633310317993,ATCM16_wp054_e,1991,-2,0.9234129
Recommendation 175,Recommendation,1989,7,ATCM16_wp054_e,1991,-2,0.7928342819213867,ATCM8_wp002_e,1975,14,0.9179595
Recommendation 175,Recommendation,1989,8,ATCM16_wp054_rev1_e,1991,-2,0.7919783592224121,ATCM16_wp015_e,1991,-2,0.9152822
Recommendation 175,Recommendation,1989,9,ATCM24_wp033_e,2001,-12,0.7895321249961853,ATCM16_wp057_e,1991,-2,0.912746
Recommendation 175,Recommendation,1989,10,ATCM10_wp031_rev1_e,1979,10,0.7878657579421997,ATCM24_wp033_e,2001,-12,0.9042201
Measure 294,Measure,2003,1,ATCM17_wp019_e,1992,11,0.888687252998352,ATCM24_wp037_e,2001,2,0.94788504
Measure 294,Measure,2003,2,ATCM24_wp037_e,2001,2,0.8882499933242798,ATCM26_wp005_e,2003,0,0.92849964
Measure 294,Measure,2003,3,ATCM18_wp008_e,1994,9,0.8727640509605408,ATCM25_wp028_e,2002,1,0.91992354
Measure 294,Measure,2003,4,ATCM25_wp044_e,2002,1,0.8563006520271301,ATCM25_wp044_e,2002,1,0.9171283
Measure 294,Measure,2003,5,ATCM25_wp028_e,2002,1,0.8493883013725281,ATCM19_wp013_e,1995,8,0.9056482
Measure 294,Measure,2003,6,ATCM17_wp007_e,1992,11,0.8492903113365173,ATCM18_wp008_e,1994,9,0.89737195
Measure 294,Measure,2003,7,ATCM18_wp016_e,1994,9,0.8441669344902039,ATCM17_wp019_e,1992,11,0.89683104
Measure 294,Measure,2003,8,ATCM19_wp013_e,1995,8,0.8394774198532104,ATCM17_wp007_e,1992,11,0.8958329
Measure 294,Measure,2003,9,ATCM26_wp005_e,2003,0,0.8298826217651367,ATCM18_wp016_e,1994,9,0.88975894
Measure 294,Measure,2003,10,ATCM16_wp010_e,1991,12,0.8258659839630127,ATCM16_wp010_e,1991,12,0.8820626
Recommendation 93,Recommendation,1972,1,ATCM7_wp045_rev1_e,1972,0,0.9396260976791382,ATCM8_wp001_e,1975,-3,0.9589395
Recommendation 93,Recommendation,1972,2,ATCM7_wp045_e,1972,0,0.9116387367248535,ATCM7_wp009_e,1972,0,0.94199663
Recommendation 93,Recommendation,1972,3,ATCM7_wp009_e,1972,0,0.9048575758934021,ATCM8_wp010_e,1975,-3,0.9379197
Recommendation 93,Recommendation,1972,4,ATCM8_wp001_e,1975,-3,0.8983995318412781,ATCM7_wp045_rev1_e,1972,0,0.93023044
Recommendation 93,Recommendation,1972,5,ATCM15_wp053_e,1989,-17,0.8639234304428101,ATCM7_wp045_e,1972,0,0.9291452
Recommendation 93,Recommendation,1972,6,ATCM15_wp039_e,1989,-17,0.8597241640090942,ATCM15_wp039_e,1989,-17,0.9197795
Recommendation 93,Recommendation,1972,7,ATCM8_wp010_e,1975,-3,0.841391921043396,ATCM15_wp053_e,1989,-17,0.91938233
Recommendation 93,Recommendation,1972,8,ATCM28_wp011_e,2005,-33,0.8242833018302917,ATCM8_wp003_e,1975,-3,0.8933466
Recommendation 93,Recommendation,1972,9,ATCM8_wp003_e,1975,-3,0.8159372210502625,ATCM15_wp032_rev1_e,1989,-17,0.8927871
Recommendation 93,Recommendation,1972,10,ATCM15_wp032_rev1_e,1989,-17,0.815426766872406,ATCM28_wp011_e,2005,-33,0.87898064
Resolution 235,Resolution,1996,1,ATCM20_wp023_e,1996,0,0.8874844312667847,ATCM20_wp023_e,1996,0,0.93982506
Resolution 235,Resolution,1996,2,ATCM36_wp057_e,2013,-17,0.7408448457717896,ATCM20_wp035_e,1996,0,0.931612
Resolution 235,Resolution,1996,3,ATCM37_wp039_e,2014,-18,0.6480095386505127,ATCM36_wp057_e,2013,-17,0.90493655
Resolution 235,Resolution,1996,4,ATCM28_wp038_e,2005,-9,0.6304448843002319,ATCM37_wp039_e,2014,-18,0.8447167
Resolution 235,Resolution,1996,5,ATCM9_wp013_rev1_e,1977,19,0.6286600828170776,ATCM15_wp065_rev1_e,1989,7,0.84213746
Resolution 235,Resolution,1996,6,ATCM28_wp012_e,2005,-9,0.6266586780548096,ATCM28_wp038_e,2005,-9,0.8303741
Resolution 235,Resolution,1996,7,ATCM11_wp027_e,1981,15,0.6202852725982666,ATCM9_wp013_rev1_e,1977,19,0.82480085
Resolution 235,Resolution,1996,8,ATCM20_wp035_e,1996,0,0.6182305812835693,ATCM11_wp027_e,1981,15,0.823101
Resolution 235,Resolution,1996,9,ATCM15_wp065_rev1_e,1989,7,0.6157031059265137,ATCM4_wp014_e,1966,30,0.7915634
Resolution 235,Resolution,1996,10,ATCM4_wp014_e,1966,30,0.6153979897499084,ATCM28_wp012_e,2005,-9,0.7797246
Decision 341,Decision,2005,1,ATCM27_wp030_rev1_e,2004,1,0.8249903917312622,ATCM26_wp011_e,2003,2,0.96597666
Decision 341,Decision,2005,2,ATCM26_wp011_e,2003,2,0.8059794902801514,ATCM26_wp005_e,2003,2,0.9568927
Decision 341,Decision,2005,3,ATCM26_wp005_e,2003,2,0.7553542852401733,ATCM27_wp030_rev1_e,2004,1,0.926197
Decision 341,Decision,2005,4,ATCM25_wp049_e,2002,3,0.7316605448722839,ATCM24_wp037_e,2001,4,0.9041354
Decision 341,Decision,2005,5,ATCM24_wp037_e,2001,4,0.719383180141449,ATCM25_wp044_e,2002,3,0.9034562
Decision 341,Decision,2005,6,ATCM25_wp044_e,2002,3,0.7075196504592896,ATCM25_wp049_e,2002,3,0.8982678
Decision 341,Decision,2005,7,ATCM18_wp008_e,1994,11,0.7018077969551086,ATCM27_wp029_e,2004,1,0.8872437
Decision 341,Decision,2005,8,ATCM17_wp019_e,1992,13,0.6949093341827393,ATCM18_wp008_e,1994,11,0.8542049
Decision 341,Decision,2005,9,ATCM27_wp029_e,2004,1,0.6902377009391785,ATCM17_wp019_e,1992,13,0.8537177
Decision 341,Decision,2005,10,ATCM17_wp007_e,1992,13,0.6875948905944824,ATCM17_wp007_e,1992,13,0.8358054
Decision 263,Decision,1999,1,ATCM24_wp026_e,2001,-2,0.9093940258026123,ATCM24_wp026_e,2001,-2,0.9721621
Decision 263,Decision,1999,2,ATCM26_wp004_e,2003,-4,0.9055514335632324,ATCM23_wp040_e,1999,0,0.96247613
Decision 263,Decision,1999,3,ATCM23_wp040_e,1999,0,0.8852836489677429,ATCM26_wp004_e,2003,-4,0.9589395
Decision 263,Decision,1999,4,ATCM25_wp041_e,2002,-3,0.8833842277526855,ATCM25_wp041_e,2002,-3,0.9583199
Decision 263,Decision,1999,5,ATCM22_wp017_e,1998,1,0.8189103603363037,ATCM22_wp018_e,1998,1,0.931612
Decision 263,Decision,1999,6,ATCM27_wp003_e,2004,-5,0.8082616329193115,ATCM27_wp003_e,2004,-5,0.9281097
Decision 263,Decision,1999,7,ATCM22_wp018_e,1998,1,0.8075389862060547,ATCM22_wp017_e,1998,1,0.9229281
Decision 263,Decision,1999,8,ATCM33_wp001_e,2010,-11,0.8060803413391113,ATCM31_wp036_e,2008,-9,0.9035413
Decision 263,Decision,1999,9,ATCM31_wp036_e,2008,-9,0.7985436916351318,ATCM33_wp001_e,2010,-11,0.87856454
Decision 263,Decision,1999,10,ATCM21_wp009_e,1997,2,0.7969506978988647,ATCM21_wp009_e,1997,2,0.8652696
Measure 455,Measure,2010,1,ATCM38_wp001_e,2015,-5,0.8995534777641296,ATCM31_wp013_e,2008,2,0.9860227
Measure 455,Measure,2010,2,ATCM43_wp006_e,2021,-11,0.8721774816513062,ATCM43_wp006_e,2021,-11,0.9845517
Measure 455,Measure,2010,3,ATCM31_wp013_e,2008,2,0.8420512676239014,ATCM38_wp001_e,2015,-5,0.9791637
Measure 455,Measure,2010,4,ATCM33_wp058_e,2010,0,0.8245794773101807,ATCM33_wp058_e,2010,0,0.9663597
Measure 455,Measure,2010,5,ATCM31_wp045_e,2008,2,0.8052094578742981,ATCM31_wp045_e,2008,2,0.9542397
Measure 455,Measure,2010,6,ATCM39_wp026_e,2016,-6,0.7998083829879761,ATCM38_wp026_e,2015,-5,0.918692
Measure 455,Measure,2010,7,ATCM38_wp026_e,2015,-5,0.793475866317749,ATCM47_wp009_e,2025,-15,0.9115563
Measure 455,Measure,2010,8,ATCM46_wp023_e,2024,-14,0.79304039478302,ATCM39_wp027_e,2016,-6,0.8933466
Measure 455,Measure,2010,9,ATCM39_wp027_e,2016,-6,0.7869410514831543,ATCM39_wp026_e,2016,-6,0.8930671
Measure 455,Measure,2010,10,ATCM47_wp009_e,2025,-15,0.7848399877548218,ATCM46_wp023_e,2024,-14,0.88606596
Recommendation 59,Recommendation,1966,1,ATCM4_wp057_rev2_e,1966,0,0.9112614393234253,ATCM4_wp057_rev2_e,1966,0,0.96597666
Recommendation 59,Recommendation,1966,2,ATCM4_wp058_e,1966,0,0.9091513752937317,ATCM4_wp057_rev1_e,1966,0,0.9639975
Recommendation 59,Recommendation,1966,3,ATCM4_wp057_rev1_e,1966,0,0.9056007862091064,ATCM4_wp058_e,1966,0,0.9619076
Recommendation 59,Recommendation,1966,4,ATCM4_wp057_e,1966,0,0.9040917158126831,ATCM5_wp042_rev1_e,1968,-2,0.95816356
Recommendation 59,Recommendation,1966,5,ATCM5_wp042_rev1_e,1968,-2,0.9020134806632996,ATCM5_wp022_e,1968,-2,0.95575064
Recommendation 59,Recommendation,1966,6,ATCM5_wp042_e,1968,-2,0.9002379179000854,ATCM4_wp057_e,1966,0,0.9538974
Recommendation 59,Recommendation,1966,7,ATCM5_wp042_rev3_e,1968,-2,0.8780786991119385,ATCM5_wp042_e,1968,-2,0.9533793
Recommendation 59,Recommendation,1966,8,ATCM5_wp044_e,1968,-2,0.8457501530647278,ATCM5_wp042_rev3_e,1968,-2,0.951612
Recommendation 59,Recommendation,1966,9,ATCM3_wp004_rev1_e,1964,2,0.8336439728736877,ATCM3_wp004_rev1_e,1964,2,0.9514318
Recommendation 59,Recommendation,1966,10,ATCM5_wp022_e,1968,-2,0.8331735730171204,ATCM5_wp044_e,1968,-2,0.9134302
Measure 465,Measure,2010,1,ATCM33_wp005_e,2010,0,0.9127445220947266,ATCM33_wp005_e,2010,0,0.9839462
Measure 465,Measure,2010,2,ATCM26_wp017_rev1_e,2003,7,0.7158040404319763,ATCM26_wp017_rev1_e,2003,7,0.9521488
Measure 465,Measure,2010,3,ATCM15_wp069_e,1989,21,0.7150493860244751,ATCM26_wp017_e,2003,7,0.95070475
Measure 465,Measure,2010,4,ATCM7_wp034_rev2_e,1972,38,0.7136596441268921,ATCM7_wp034_rev2_e,1972,38,0.936075
Measure 465,Measure,2010,5,ATCM7_wp034_rev1_e,1972,38,0.7131900191307068,ATCM7_wp034_rev1_e,1972,38,0.930167
Measure 465,Measure,2010,6,ATCM26_wp017_e,2003,7,0.7109601497650146,ATCM7_wp034_rev3_e,1972,38,0.92498636
Measure 465,Measure,2010,7,ATCM7_wp034_rev3_e,1972,38,0.7107197642326355,ATCM15_wp041_e,1989,21,0.8924126
Measure 465,Measure,2010,8,ATCM17_wp027_rev2_e,1992,18,0.7097631692886353,ATCM15_wp069_e,1989,21,0.88743895
Measure 465,Measure,2010,9,ATCM15_wp041_e,1989,21,0.7083234190940857,ATCM17_wp027_rev2_e,1992,18,0.84927243
Measure 465,Measure,2010,10,ATCM12_wp016_rev1_e,1983,27,0.7073451280593872,ATCM12_wp016_rev1_e,1983,27,0.84265614
Measure 457,Measure,2010,1,ATCM37_wp003_e,2014,-4,0.8942016363143921,ATCM33_wp027_e,2010,0,0.9833174
Measure 457,Measure,2010,2,ATCM33_wp027_e,2010,0,0.8612890243530273,ATCM37_wp003_e,2014,-4,0.98040134
Measure 457,Measure,2010,3,ATCM46_wp019_e,2024,-14,0.8503658175468445,ATCM46_wp019_e,2024,-14,0.97750866
Measure 457,Measure,2010,4,ATCM44_wp005_e,2022,-12,0.8315722942352295,ATCM44_wp005_e,2022,-12,0.9523265
Measure 457,Measure,2010,5,ATCM36_wp059_e,2013,-3,0.8302604556083679,ATCM43_wp002_rev1_e,2021,-11,0.94511634
Measure 457,Measure,2010,6,ATCM43_wp002_rev1_e,2021,-11,0.828342616558075,ATCM36_wp059_e,2013,-3,0.90713954
Measure 457,Measure,2010,7,ATCM29_wp029_e,2006,4,0.8269970417022705,ATCM41_wp031_e,2018,-8,0.90672743
Measure 457,Measure,2010,8,ATCM35_wp044_e,2012,-2,0.8191016316413879,ATCM35_wp044_e,2012,-2,0.9051044
Measure 457,Measure,2010,9,ATCM41_wp031_e,2018,-8,0.8160682916641235,ATCM44_wp053_e,2022,-12,0.9036689
Measure 457,Measure,2010,10,ATCM44_wp053_e,2022,-12,0.8155323266983032,ATCM29_wp029_e,2006,4,0.8985352
Recommendation 198,Recommendation,1991,1,ATCM16_wp043_rev4_e,1991,0,0.9061954617500305,ATCM16_wp043_rev4_e,1991,0,0.9695095
Recommendation 198,Recommendation,1991,2,ATCM16_wp043_rev2_e,1991,0,0.8946480751037598,ATCM16_wp043_rev2_e,1991,0,0.9608931
Recommendation 198,Recommendation,1991,3,ATCM16_wp043_rev3_e,1991,0,0.892848789691925,ATCM16_wp043_rev3_e,1991,0,0.9603016
Recommendation 198,Recommendation,1991,4,ATCM16_wp043_rev1_e,1991,0,0.882817268371582,ATCM16_wp055_e,1991,0,0.95939845
Recommendation 198,Recommendation,1991,5,ATCM16_wp055_e,1991,0,0.8231498003005981,ATCM16_wp043_rev1_e,1991,0,0.9565693
Recommendation 198,Recommendation,1991,6,ATCM16_wp043_e,1991,0,0.8197643756866455,ATCM16_wp043_e,1991,0,0.9492193
Recommendation 198,Recommendation,1991,7,ATCM2_wp018_e,1962,29,0.7909462451934814,ATCM2_wp006_e,1962,29,0.9277177
Recommendation 198,Recommendation,1991,8,ATCM2_wp006_e,1962,29,0.7793775796890259,ATCM16_wp042_e,1991,0,0.9221605
Recommendation 198,Recommendation,1991,9,ATCM2_wp021_e,1962,29,0.774022102355957,ATCM2_wp018_e,1962,29,0.90502053
Recommendation 198,Recommendation,1991,10,ATCM16_wp042_e,1991,0,0.7712258100509644,ATCM2_wp021_e,1962,29,0.8985352
Measure 453,Measure,2010,1,ATCM43_wp028_e,2021,-11,0.8776546716690063,ATCM43_wp028_e,2021,-11,0.9776798
Measure 453,Measure,2010,2,ATCM38_wp009_e,2015,-5,0.8347827196121216,ATCM38_wp009_e,2015,-5,0.9776798
Measure 453,Measure,2010,3,ATCM28_wp042_e,2005,5,0.8104223608970642,ATCM33_wp038_e,2010,0,0.9623348
Measure 453,Measure,2010,4,ATCM37_wp052_e,2014,-4,0.8081139326095581,ATCM28_wp042_e,2005,5,0.961476
Measure 453,Measure,2010,5,ATCM33_wp038_e,2010,0,0.7984724044799805,ATCM44_wp005_e,2022,-12,0.9189469
Measure 453,Measure,2010,6,ATCM38_wp026_e,2015,-5,0.787521481513977,ATCM38_wp026_e,2015,-5,0.918692
Measure 453,Measure,2010,7,ATCM35_wp044_e,2012,-2,0.7841794490814209,ATCM46_wp027_e,2024,-14,0.90685123
Measure 453,Measure,2010,8,ATCM44_wp005_e,2022,-12,0.782027006149292,ATCM35_wp044_e,2012,-2,0.9027726
Measure 453,Measure,2010,9,ATCM46_wp027_e,2024,-14,0.7806806564331055,ATCM37_wp052_e,2014,-4,0.90268683
Measure 453,Measure,2010,10,ATCM46_wp023_e,2024,-14,0.7793066501617432,ATCM46_wp023_e,2024,-14,0.8949181
Decision 300,Decision,2003,1,ATCM26_wp011_e,2003,0,0.7706915140151978,ATCM26_wp011_e,2003,0,0.9755397
Decision 300,Decision,2003,2,ATCM27_wp030_rev1_e,2004,-1,0.7613743543624878,ATCM26_wp005_e,2003,0,0.9706433
Decision 300,Decision,2003,3,ATCM26_wp005_e,2003,0,0.7532682418823242,ATCM30_wp044_e,2007,-4,0.94113696
Decision 300,Decision,2003,4,ATCM25_wp044_e,2002,1,0.7222782969474792,ATCM27_wp030_rev1_e,2004,-1,0.9364246
Decision 300,Decision,2003,5,ATCM24_wp037_e,2001,2,0.7218253016471863,ATCM25_wp044_e,2002,1,0.9190923
Decision 300,Decision,2003,6,ATCM18_wp008_e,1994,9,0.7068137526512146,ATCM24_wp037_e,2001,2,0.90814245
Decision 300,Decision,2003,7,ATCM30_wp044_e,2007,-4,0.6989338994026184,ATCM25_wp049_e,2002,1,0.8814517
Decision 300,Decision,2003,8,ATCM17_wp007_e,1992,11,0.6935939788818359,ATCM18_wp008_e,1994,9,0.8690936
Decision 300,Decision,2003,9,ATCM25_wp049_e,2002,1,0.6898487210273743,ATCM17_wp019_e,1992,11,0.8517556
Decision 300,Decision,2003,10,ATCM17_wp019_e,1992,11,0.6837961673736572,ATCM17_wp007_e,1992,11,0.85126173
Measure 393,Measure,2008,1,ATCM47_wp010_e,2025,-17,0.7735462784767151,ATCM47_wp010_e,2025,-17,0.94430023
Measure 393,Measure,2008,2,ATCM30_wp009_e,2007,1,0.7669264078140259,ATCM30_wp009_e,2007,1,0.935015
Measure 393,Measure,2008,3,ATCM31_wp019_e,2008,0,0.7663788795471191,ATCM42_wp030_e,2019,-11,0.93073577
Measure 393,Measure,2008,4,ATCM37_wp018_e,2014,-6,0.7358776926994324,ATCM37_wp018_e,2014,-6,0.93073577
Measure 393,Measure,2008,5,ATCM42_wp030_e,2019,-11,0.7192577123641968,ATCM31_wp019_e,2008,0,0.9110037
Measure 393,Measure,2008,6,ATCM36_wp036_e,2013,-5,0.6862191557884216,ATCM36_wp036_e,2013,-5,0.80106574
Measure 393,Measure,2008,7,ATCM44_wp015_e,2022,-14,0.6861734986305237,ATCM44_wp015_e,2022,-14,0.7928494
Measure 393,Measure,2008,8,ATCM36_wp063_e,2013,-5,0.6851142644882202,ATCM36_wp063_e,2013,-5,0.78766996
Measure 393,Measure,2008,9,ATCM38_wp026_e,2015,-7,0.6833579540252686,ATCM38_wp026_e,2015,-7,0.7743104
Measure 393,Measure,2008,10,ATCM35_wp060_e,2012,-4,0.6781137585639954,ATCM35_wp060_e,2012,-4,0.7660137
Measure 395,Measure,2008,1,ATCM25_wp016_e,2002,6,0.8056240677833557,ATCM26_wp032_e,2003,5,0.961476
Measure 395,Measure,2008,2,ATCM26_wp032_e,2003,5,0.7924143671989441,ATCM31_wp025_rev1_e,2008,0,0.95970166
Measure 395,Measure,2008,3,ATCM31_wp025_rev1_e,2008,0,0.7869876027107239,ATCM25_wp016_e,2002,6,0.9573736
Measure 395,Measure,2008,4,ATCM46_wp023_e,2024,-16,0.7801156044006348,ATCM36_wp005_e,2013,-5,0.89033234
Measure 395,Measure,2008,5,ATCM38_wp041_e,2015,-7,0.7753778696060181,ATCM35_wp044_e,2012,-4,0.88937515
Measure 395,Measure,2008,6,ATCM35_wp019_e,2012,-4,0.772583544254303,ATCM35_wp019_e,2012,-4,0.88743895
Measure 395,Measure,2008,7,ATCM35_wp058_e,2012,-4,0.7713032364845276,ATCM39_wp027_e,2016,-8,0.88387895
Measure 395,Measure,2008,8,ATCM36_wp005_e,2013,-5,0.7678717374801636,ATCM38_wp041_e,2015,-7,0.87980926
Measure 395,Measure,2008,9,ATCM39_wp027_e,2016,-8,0.7666032910346985,ATCM46_wp023_e,2024,-16,0.8732581
Measure 395,Measure,2008,10,ATCM35_wp044_e,2012,-4,0.765544056892395,ATCM35_wp058_e,2012,-4,0.8507664
Decision 514,Decision,2012,1,ATCM35_wp029_e,2012,0,0.8926390409469604,ATCM35_wp029_e,2012,0,0.96785074
Decision 514,Decision,2012,2,ATCM33_wp041_e,2010,2,0.8859150409698486,ATCM46_wp054_e,2024,-12,0.9550851
Decision 514,Decision,2012,3,ATCM43_wp038_e,2021,-9,0.8538130521774292,ATCM28_wp029_e,2005,7,0.94769174
Decision 514,Decision,2012,4,ATCM28_wp029_e,2005,7,0.8363537788391113,ATCM47_wp015_e,2025,-13,0.9417828
Decision 514,Decision,2012,5,ATCM27_wp012_e,2004,8,0.8305574059486389,ATCM43_wp038_e,2021,-9,0.9416756
Decision 514,Decision,2012,6,ATCM46_wp054_e,2024,-12,0.8262691497802734,ATCM33_wp041_e,2010,2,0.9400456
Decision 514,Decision,2012,7,ATCM24_wp007_e,2001,11,0.8121484518051147,ATCM24_wp007_e,2001,11,0.9126962
Decision 514,Decision,2012,8,ATCM23_wp033_e,1999,13,0.8110761642456055,ATCM27_wp012_e,2004,8,0.90981895
Decision 514,Decision,2012,9,ATCM47_wp015_e,2025,-13,0.8076620101928711,ATCM23_wp033_e,1999,13,0.84927243
Decision 514,Decision,2012,10,ATCM12_wp013_e,1983,29,0.80095374584198,ATCM12_wp013_e,1983,29,0.84004915
Measure 526,Measure,2013,1,ATCM36_wp011_e,2013,0,0.8868253231048584,ATCM36_wp011_e,2013,0,0.9766336
Measure 526,Measure,2013,2,ATCM41_wp006_e,2018,-5,0.8829026222229004,ATCM45_wp005_e,2023,-10,0.97258186
Measure 526,Measure,2013,3,ATCM45_wp005_e,2023,-10,0.8759835958480835,ATCM41_wp006_e,2018,-5,0.96973956
Measure 526,Measure,2013,4,ATCM28_wp042_e,2005,8,0.7987879514694214,ATCM28_wp042_e,2005,8,0.92606336
Measure 526,Measure,2013,5,ATCM44_wp043_e,2022,-9,0.7971829175949097,ATCM35_wp044_e,2012,1,0.9035839
Measure 526,Measure,2013,6,ATCM35_wp058_e,2012,1,0.7944799065589905,ATCM44_wp040_e,2022,-9,0.8925063
Measure 526,Measure,2013,7,ATCM43_wp020_e,2021,-8,0.7927907109260559,ATCM43_wp020_e,2021,-8,0.8909032
Measure 526,Measure,2013,8,ATCM43_wp022_e,2021,-8,0.7923346757888794,ATCM44_wp043_e,2022,-9,0.8895672
Measure 526,Measure,2013,9,ATCM44_wp040_e,2022,-9,0.7915478944778442,ATCM43_wp022_e,2021,-8,0.8820626
Measure 526,Measure,2013,10,ATCM35_wp044_e,2012,1,0.790280818939209,ATCM35_wp058_e,2012,1,0.87856454
Measure 334,Measure,2005,1,ATCM24_wp033_e,2001,4,0.868645191192627,ATCM24_wp033_e,2001,4,0.9521488
Measure 334,Measure,2005,2,ATCM31_wp047_e,2008,-3,0.8446928262710571,ATCM31_wp047_e,2008,-3,0.95088744
Measure 334,Measure,2005,3,ATCM37_wp054_e,2014,-9,0.8244895935058594,ATCM35_wp061_e,2012,-7,0.94048434
Measure 334,Measure,2005,4,ATCM35_wp061_e,2012,-7,0.8208467960357666,ATCM35_wp060_e,2012,-7,0.9400456
Measure 334,Measure,2005,5,ATCM35_wp060_e,2012,-7,0.8191221952438354,ATCM37_wp052_e,2014,-9,0.9388232
Measure 334,Measure,2005,6,ATCM37_wp052_e,2014,-9,0.8119765520095825,ATCM44_wp032_e,2022,-17,0.93223155
Measure 334,Measure,2005,7,ATCM35_wp058_e,2012,-7,0.8022028207778931,ATCM37_wp054_e,2014,-9,0.92849964
Measure 334,Measure,2005,8,ATCM20_wp026_e,1996,9,0.7987047433853149,ATCM20_wp026_e,1996,9,0.9200673
Measure 334,Measure,2005,9,ATCM44_wp032_e,2022,-17,0.79535973072052,ATCM35_wp044_e,2012,-7,0.90585667
Measure 334,Measure,2005,10,ATCM35_wp044_e,2012,-7,0.7943940162658691,ATCM35_wp058_e,2012,-7,0.87476355
Recommendation 75,Recommendation,1968,1,ATCM5_wp047_e,1968,0,0.8363245725631714,ATCM6_wp029_e,1970,-2,0.94199663
Recommendation 75,Recommendation,1968,2,ATCM6_wp027_e,1970,-2,0.7952704429626465,ATCM6_wp027_e,1970,-2,0.92396355
Recommendation 75,Recommendation,1968,3,ATCM4_wp061_rev1_e,1966,2,0.7720316052436829,ATCM5_wp047_e,1968,0,0.9209249
Recommendation 75,Recommendation,1968,4,ATCM4_wp061_e,1966,2,0.7420793771743774,ATCM6_wp030_e,1970,-2,0.9066448
Recommendation 75,Recommendation,1968,5,ATCM1_wp024_e,1961,7,0.7288287878036499,ATCM1_wp024_e,1961,7,0.7863604
Recommendation 75,Recommendation,1968,6,ATCM6_wp029_e,1970,-2,0.7182252407073975,ATCM4_wp061_rev1_e,1966,2,0.7743104
Recommendation 75,Recommendation,1968,7,ATCM3_wp037_e,1964,4,0.7170661687850952,ATCM2_wp016_e,1962,6,0.7660137
Recommendation 75,Recommendation,1968,8,ATCM6_wp030_e,1970,-2,0.7164082527160645,ATCM4_wp061_e,1966,2,0.74435914
Recommendation 75,Recommendation,1968,9,ATCM7_wp061_e,1972,-4,0.7156381607055664,ATCM3_wp037_e,1964,4,0.6856128
Recommendation 75,Recommendation,1968,10,ATCM2_wp016_e,1962,6,0.7126160860061646,ATCM7_wp061_e,1972,-4,0.67883813
Measure 463,Measure,2010,1,ATCM44_wp019_e,2022,-12,0.8818526268005371,ATCM44_wp019_e,2022,-12,0.9778496
Measure 463,Measure,2010,2,ATCM38_wp011_e,2015,-5,0.861821174621582,ATCM38_wp011_e,2015,-5,0.9757254
Measure 463,Measure,2010,3,ATCM33_wp038_e,2010,0,0.8300999402999878,ATCM28_wp036_e,2005,5,0.9645359
Measure 463,Measure,2010,4,ATCM28_wp036_e,2005,5,0.817009449005127,ATCM33_wp038_e,2010,0,0.9586308
Measure 463,Measure,2010,5,ATCM27_wp027_rev1_e,2004,6,0.812737226486206,ATCM27_wp027_rev1_e,2004,6,0.9484609
Measure 463,Measure,2010,6,ATCM47_wp009_e,2025,-15,0.7848690152168274,ATCM47_wp009_e,2025,-15,0.90100116
Measure 463,Measure,2010,7,ATCM46_wp023_e,2024,-14,0.7770159840583801,ATCM38_wp026_e,2015,-5,0.896015
Measure 463,Measure,2010,8,ATCM38_wp041_e,2015,-5,0.7752081155776978,ATCM47_wp011_e,2025,-15,0.8925063
Measure 463,Measure,2010,9,ATCM47_wp011_e,2025,-15,0.7705549597740173,ATCM38_wp041_e,2015,-5,0.8670808
Measure 463,Measure,2010,10,ATCM38_wp026_e,2015,-5,0.7683523893356323,ATCM46_wp023_e,2024,-14,0.8641271
nan 115,Untyped,1977,1,ATCM14_wp003_e,1987,-10,0.8845149278640747,ATCM40_wp003_e,2017,-40,0.94572115
nan 115,Untyped,1977,2,ATCM14_wp026_e,1987,-10,0.8400943279266357,ATCM14_wp003_e,1987,-10,0.9245107
nan 115,Untyped,1977,3,ATCM3_wp022_rev1_e,1964,13,0.8229491710662842,ATCM14_wp026_e,1987,-10,0.9243743
nan 115,Untyped,1977,4,ATCM15_wp045_e,1989,-12,0.8192593455314636,ATCM15_wp045_e,1989,-12,0.916514
nan 115,Untyped,1977,5,ATCM3_wp014_e,1964,13,0.8163731098175049,ATCM28_wp057_e,2005,-28,0.9079589
nan 115,Untyped,1977,6,ATCM3_wp022_e,1964,13,0.8126206398010254,ATCM3_wp022_e,1964,13,0.90396607
nan 115,Untyped,1977,7,ATCM28_wp057_e,2005,-28,0.8116090297698975,ATCM3_wp014_e,1964,13,0.9020415
nan 115,Untyped,1977,8,ATCM40_wp003_e,2017,-40,0.8064851760864258,ATCM3_wp022_rev1_e,1964,13,0.89510167
nan 115,Untyped,1977,9,ATCM28_wp054_e,2005,-28,0.8023754954338074,ATCM3_wp025_rev2_e,1964,13,0.8914713
nan 115,Untyped,1977,10,ATCM3_wp025_rev2_e,1964,13,0.8020254969596863,ATCM28_wp054_e,2005,-28,0.8622821
